id,no2,no2_adm2
9175,4.978467749859223e-5,5.099702646052713e-5
9176,4.98453824022471e-5,5.099702646052713e-5
9177,4.981318482995042e-5,5.099702646052713e-5
9178,4.965074152362248e-5,5.099702646052713e-5
9179,4.9949937507253475e-5,5.099702646052713e-5
9181,5.0064231965306406e-5,5.099702646052713e-5
9419,5.280698431496248e-5,5.099702646052713e-5
9421,5.21659003579002e-5,5.099702646052713e-5
9422,5.126589644663958e-5,5.099702646052713e-5
9423,5.1400345304398284e-5,5.099702646052713e-5
9424,5.131833873639935e-5,5.099702646052713e-5
9425,5.0975052298510424e-5,5.099702646052713e-5
9426,5.115639963541352e-5,5.099702646052713e-5
9427,5.116339976178488e-5,5.099702646052713e-5
9428,5.107542693896478e-5,5.099702646052713e-5
9429,5.101791142939251e-5,5.099702646052713e-5
9430,5.0909620741040665e-5,5.099702646052713e-5
9431,5.087106504899592e-5,5.099702646052713e-5
9432,5.0611198951016754e-5,5.099702646052713e-5
9433,5.005537738429062e-5,5.099702646052713e-5
9434,5.0142637911217565e-5,5.099702646052713e-5
9435,5.019100289209745e-5,5.099702646052713e-5
9436,5.011061859220801e-5,5.099702646052713e-5
9437,4.998982883780464e-5,5.099702646052713e-5
9438,5.0017014825921794e-5,5.099702646052713e-5
9439,4.9919833954833204e-5,5.099702646052713e-5
9440,4.996596518310076e-5,5.099702646052713e-5
9441,4.992325788599765e-5,5.099702646052713e-5
9442,5.009124317089158e-5,5.099702646052713e-5
9444,5.008465696300835e-5,5.099702646052713e-5
9699,4.992392278648333e-5,5.085536817808877e-5
9701,4.9753259667329213e-5,5.085536817808877e-5
9703,5.0145062292273894e-5,5.085536817808877e-5
9705,5.020751483682312e-5,5.085536817808877e-5
9706,5.012296354469893e-5,5.085536817808877e-5
9707,5.029078905392413e-5,5.085536817808877e-5
9708,5.059283101997019e-5,5.085536817808877e-5
9709,5.057092010451769e-5,5.085536817808877e-5
9710,5.042562539825543e-5,5.085536817808877e-5
9711,5.0518046653142165e-5,5.085536817808877e-5
9712,5.055555100880562e-5,5.085536817808877e-5
9713,5.0623984631764665e-5,5.085536817808877e-5
9714,5.039150210129282e-5,5.085536817808877e-5
9715,5.015588566653239e-5,5.085536817808877e-5
9716,5.02372959459332e-5,5.085536817808877e-5
9717,5.0432898442789086e-5,5.085536817808877e-5
9718,5.056527175813107e-5,5.085536817808877e-5
9719,5.056586932355822e-5,5.085536817808877e-5
9720,5.0594608870871484e-5,5.085536817808877e-5
9721,5.059747876393679e-5,5.085536817808877e-5
9722,5.045315327258913e-5,5.085536817808877e-5
9723,5.018891964245591e-5,5.085536817808877e-5
9725,5.0314481530481545e-5,5.085536817808877e-5
9966,4.996098244542532e-5,5.085536817808877e-5
9968,4.995858488560711e-5,5.085536817808877e-5
9969,4.9852607496560865e-5,5.085536817808877e-5
9970,5.00001413366531e-5,5.085536817808877e-5
9971,5.012251093348462e-5,5.085536817808877e-5
9972,5.0089176074901954e-5,5.085536817808877e-5
9973,5.024526282481876e-5,5.085536817808877e-5
9974,5.027113973328122e-5,5.085536817808877e-5
9975,5.047196225066016e-5,5.085536817808877e-5
9976,5.048737114487747e-5,5.085536817808877e-5
9977,5.034491229517474e-5,5.085536817808877e-5
9978,5.0294719365464335e-5,5.085536817808877e-5
9979,5.0385145461559084e-5,5.085536817808877e-5
9980,5.048218123952733e-5,5.085536817808877e-5
9981,5.0366602506113616e-5,5.085536817808877e-5
9982,5.0424285380063294e-5,5.085536817808877e-5
9983,5.02048174225753e-5,5.085536817808877e-5
9984,5.026396248487968e-5,5.085536817808877e-5
9985,5.0426939670004007e-5,5.085536817808877e-5
9986,5.0291179098470467e-5,5.085536817808877e-5
9987,5.020465059825764e-5,5.085536817808877e-5
9988,5.035211231064983e-5,5.085536817808877e-5
9989,5.0394036259461524e-5,5.085536817808877e-5
9990,5.053941015298563e-5,5.085536817808877e-5
10220,4.9907291896604417e-5,5.085536817808877e-5
10222,5.005625507727734e-5,5.085536817808877e-5
10223,4.987836698917466e-5,5.085536817808877e-5
10224,4.991543006359795e-5,5.085536817808877e-5
10225,5.0262463979818244e-5,5.085536817808877e-5
10226,5.045682923951061e-5,5.085536817808877e-5
10227,5.041064326067707e-5,5.085536817808877e-5
10228,5.022024194402861e-5,5.085536817808877e-5
10229,5.015987706593862e-5,5.085536817808877e-5
10230,5.0466546185177314e-5,5.085536817808877e-5
10231,5.06213141938966e-5,5.085536817808877e-5
10232,5.047955446500883e-5,5.085536817808877e-5
10233,5.037838455759301e-5,5.085536817808877e-5
10234,5.038950681454998e-5,5.085536817808877e-5
10235,5.0339539732197e-5,5.085536817808877e-5
10236,5.014965371308446e-5,5.085536817808877e-5
10237,5.030709975671713e-5,5.085536817808877e-5
10238,5.013046454782962e-5,5.085536817808877e-5
10239,5.0269974949952445e-5,5.085536817808877e-5
10240,5.059846889563868e-5,5.085536817808877e-5
10241,5.0082212182743786e-5,5.085536817808877e-5
10242,4.97462416846852e-5,5.085536817808877e-5
10243,5.000376930249023e-5,5.085536817808877e-5
10244,5.0372521775519416e-5,5.085536817808877e-5
10245,5.069165605915301e-5,5.085536817808877e-5
10472,5.0056320666405325e-5,5.085536817808877e-5
10474,5.012843491382483e-5,5.085536817808877e-5
10476,4.993824577076711e-5,5.085536817808877e-5
10478,4.993809282640523e-5,5.085536817808877e-5
10480,5.039052326217457e-5,5.085536817808877e-5
10482,5.060805573197486e-5,5.085536817808877e-5
10483,5.058650496735759e-5,5.085536817808877e-5
10484,5.031798305806452e-5,5.085536817808877e-5
10485,5.014490055893007e-5,5.085536817808877e-5
10486,5.049072282899302e-5,5.085536817808877e-5
10487,5.0417609810033025e-5,5.085536817808877e-5
10488,5.022786827995313e-5,5.085536817808877e-5
10489,5.01956250910059e-5,5.085536817808877e-5
10490,5.0447204373442865e-5,5.085536817808877e-5
10491,5.0259944106509375e-5,5.085536817808877e-5
10492,4.996438465980322e-5,5.085536817808877e-5
10493,5.008646064162216e-5,5.085536817808877e-5
10494,5.0261352577950145e-5,5.085536817808877e-5
10495,5.042372172652948e-5,5.085536817808877e-5
10496,5.044264980899626e-5,5.085536817808877e-5
10497,4.9902361360587664e-5,5.085536817808877e-5
10498,4.9999690714752585e-5,5.085536817808877e-5
10499,5.016603800636456e-5,5.085536817808877e-5
10500,5.0208187959679916e-5,5.085536817808877e-5
10501,5.006389765055331e-5,5.085536817808877e-5
10733,5.042126202652052e-5,5.085536817808877e-5
10735,5.044179585221727e-5,5.085536817808877e-5
10739,5.038228783642105e-5,5.085536817808877e-5
10741,5.048317843775771e-5,5.085536817808877e-5
10743,5.0474478504834746e-5,5.085536817808877e-5
10745,5.0289268077848344e-5,5.085536817808877e-5
10746,5.022828555555621e-5,5.085536817808877e-5
10747,5.0452829205086136e-5,5.085536817808877e-5
10748,5.032550347315663e-5,5.085536817808877e-5
10749,5.0158463122038376e-5,5.085536817808877e-5
10750,5.012862097203148e-5,5.085536817808877e-5
10751,5.034117722604537e-5,5.085536817808877e-5
10752,5.025535302672985e-5,5.085536817808877e-5
10753,5.009240203714862e-5,5.085536817808877e-5
10754,5.026431683287716e-5,5.085536817808877e-5
10755,5.0205062443828975e-5,5.085536817808877e-5
10756,4.993556644667718e-5,5.085536817808877e-5
10757,4.9990777124632556e-5,5.085536817808877e-5
10758,4.9794864772982564e-5,5.085536817808877e-5
10759,4.9954642398392744e-5,5.085536817808877e-5
10760,5.013984521898805e-5,5.085536817808877e-5
10761,5.0099767282731284e-5,5.085536817808877e-5
10762,4.997275261530766e-5,5.085536817808877e-5
10994,5.0378078335490226e-5,5.085536817808877e-5
10996,5.023593396429729e-5,5.085536817808877e-5
10998,5.017392414548248e-5,5.085536817808877e-5
11000,5.020124928363772e-5,5.085536817808877e-5
11001,5.020872095458954e-5,5.085536817808877e-5
11002,5.0235741465511035e-5,5.085536817808877e-5
11003,5.026698742885052e-5,5.085536817808877e-5
11004,5.024360113155493e-5,5.085536817808877e-5
11005,5.0079251713371995e-5,5.085536817808877e-5
11006,5.010864422107577e-5,5.085536817808877e-5
11007,5.022661859108622e-5,5.085536817808877e-5
11008,5.026625146339817e-5,5.085536817808877e-5
11009,4.996777769505173e-5,5.085536817808877e-5
11010,5.0069613694412574e-5,5.085536817808877e-5
11011,5.004692475863859e-5,5.085536817808877e-5
11012,5.010406043901922e-5,5.085536817808877e-5
11013,5.028274427747249e-5,5.085536817808877e-5
11014,5.0094911947704016e-5,5.085536817808877e-5
11016,5.008327789221452e-5,5.085536817808877e-5
11244,5.026665634335933e-5,5.085536817808877e-5
11246,4.97957993990164e-5,5.085536817808877e-5
11248,4.982872147552841e-5,5.085536817808877e-5
11250,4.982279165508057e-5,5.085536817808877e-5
11251,4.988378154488468e-5,5.085536817808877e-5
11252,4.9952002663973695e-5,5.085536817808877e-5
11253,4.9974806606976056e-5,5.085536817808877e-5
11254,5.017417782027856e-5,5.085536817808877e-5
11255,5.02626469473583e-5,5.085536817808877e-5
11256,5.0368295935722714e-5,5.085536817808877e-5
11257,5.0230979937900965e-5,5.085536817808877e-5
11258,5.0546682238535455e-5,5.085536817808877e-5
11259,5.0366311046136844e-5,5.085536817808877e-5
11260,5.043331626167525e-5,5.085536817808877e-5
11261,5.037423562726358e-5,5.085536817808877e-5
11263,5.0300353478576057e-5,5.085536817808877e-5
11492,4.9894468855877605e-5,5.085536817808877e-5
11494,4.996332419875494e-5,5.085536817808877e-5
11495,5.0023706333163107e-5,5.085536817808877e-5
11496,5.017442453574631e-5,5.085536817808877e-5
11497,5.0335528140606144e-5,5.085536817808877e-5
11498,5.070695095605692e-5,5.085536817808877e-5
11499,5.076980256388642e-5,5.085536817808877e-5
11500,5.049845133142369e-5,5.085536817808877e-5
11501,5.0317509989527706e-5,5.085536817808877e-5
11502,5.061413064422873e-5,5.085536817808877e-5
11503,5.051643053865362e-5,5.085536817808877e-5
11504,5.042267038301799e-5,5.085536817808877e-5
11505,5.030702497961968e-5,5.085536817808877e-5
11712,5.029426241729313e-5,5.085536817808877e-5
11714,5.032852949504144e-5,5.085536817808877e-5
11715,5.038718184639601e-5,5.085536817808877e-5
11716,5.0393283916039404e-5,5.085536817808877e-5
11717,5.02789182975127e-5,5.085536817808877e-5
11718,5.0612359757196367e-5,5.085536817808877e-5
11719,5.090733882714171e-5,5.085536817808877e-5
11720,5.0947962471901276e-5,5.085536817808877e-5
11721,5.0961672227688515e-5,5.085536817808877e-5
11722,5.0834363524446434e-5,5.085536817808877e-5
11723,5.062418531420013e-5,5.085536817808877e-5
11724,5.0153392363317135e-5,5.085536817808877e-5
11725,4.996662540746404e-5,5.085536817808877e-5
11906,5.026128382160769e-5,5.085536817808877e-5
11908,5.016518961287806e-5,5.085536817808877e-5
11910,5.0196474332175255e-5,5.085536817808877e-5
11911,5.034089969381687e-5,5.085536817808877e-5
11912,5.0397768921911805e-5,5.085536817808877e-5
11913,5.035037814668988e-5,5.085536817808877e-5
11914,5.0732469119459805e-5,5.085536817808877e-5
11915,5.109614648564543e-5,5.085536817808877e-5
11916,5.1222761016355034e-5,5.085536817808877e-5
11917,5.114654014922296e-5,5.085536817808877e-5
11918,5.045920998511666e-5,5.085536817808877e-5
11919,5.016096570910525e-5,5.085536817808877e-5
11920,5.0046979587879076e-5,5.085536817808877e-5
11921,5.000913193261174e-5,5.085536817808877e-5
12070,5.054346744655983e-5,5.085536817808877e-5
12072,5.055640737733995e-5,5.085536817808877e-5
12074,5.028777571224874e-5,5.085536817808877e-5
12075,5.0434745625686795e-5,5.085536817808877e-5
12076,5.0315264030483277e-5,5.085536817808877e-5
12077,5.02574032219503e-5,5.085536817808877e-5
12078,5.0372725124389995e-5,5.085536817808877e-5
12079,5.09399394390075e-5,5.085536817808877e-5
12080,5.140139657060648e-5,5.085536817808877e-5
12081,5.131928921079926e-5,5.085536817808877e-5
12082,5.0895542255122694e-5,5.085536817808877e-5
12083,5.025735446196959e-5,5.085536817808877e-5
12084,5.0187584699718464e-5,5.085536817808877e-5
12085,5.025815857515817e-5,5.085536817808877e-5
12086,5.0314147011607084e-5,5.085536817808877e-5
12217,5.04182809929662e-5,5.085536817808877e-5
12219,5.0327623168784974e-5,5.085536817808877e-5
12221,5.0335094459826766e-5,5.085536817808877e-5
12222,5.043851840464934e-5,5.085536817808877e-5
12223,5.0511836194831515e-5,5.085536817808877e-5
12224,5.0296134279443075e-5,5.085536817808877e-5
12225,5.030423307655948e-5,5.085536817808877e-5
12226,5.0481443079906776e-5,5.085536817808877e-5
12227,5.1053042106317043e-5,5.085536817808877e-5
12228,5.131866116538942e-5,5.085536817808877e-5
12229,5.111768946963492e-5,5.085536817808877e-5
12230,5.060348500597858e-5,5.085536817808877e-5
12231,5.021789461494342e-5,5.085536817808877e-5
12232,5.052886040753629e-5,5.085536817808877e-5
12233,5.082165184444658e-5,5.085536817808877e-5
12234,5.066620774790111e-5,5.085536817808877e-5
12236,5.0511022291823516e-5,5.085536817808877e-5
12238,5.0476990492645866e-5,5.085536817808877e-5
12368,5.0777249087638236e-5,5.085536817808877e-5
12370,5.061372537532313e-5,5.085536817808877e-5
12371,5.023969504455406e-5,5.085536817808877e-5
12372,5.027670577492817e-5,5.085536817808877e-5
12373,5.028539409432589e-5,5.085536817808877e-5
12374,5.01467290627946e-5,5.085536817808877e-5
12375,5.014137830517902e-5,5.085536817808877e-5
12376,5.0460773765686406e-5,5.085536817808877e-5
12377,5.073180755945047e-5,5.085536817808877e-5
12378,5.069679007700916e-5,5.085536817808877e-5
12379,5.0681710553057525e-5,5.085536817808877e-5
12380,5.060953354876468e-5,5.085536817808877e-5
12381,5.024659319173831e-5,5.085536817808877e-5
12382,5.04310193171829e-5,5.085536817808877e-5
12383,5.062666931602169e-5,5.085536817808877e-5
12384,5.032723656974014e-5,5.085536817808877e-5
12385,5.053741752329326e-5,5.085536817808877e-5
12386,5.0576748802831615e-5,5.085536817808877e-5
12502,5.0922501364581366e-5,5.085536817808877e-5
12504,5.100227753773163e-5,5.085536817808877e-5
12505,5.068844598818768e-5,5.085536817808877e-5
12506,5.040536072431411e-5,5.085536817808877e-5
12507,5.007095949555156e-5,5.085536817808877e-5
12508,5.006598321298181e-5,5.085536817808877e-5
12509,5.02985367444176e-5,5.085536817808877e-5
12510,5.071826932289394e-5,5.085536817808877e-5
12511,5.0791201894611105e-5,5.085536817808877e-5
12512,5.0513927057932695e-5,5.085536817808877e-5
12513,5.035613653665829e-5,5.085536817808877e-5
12514,5.046433152205628e-5,5.085536817808877e-5
12515,4.999776979812872e-5,5.085536817808877e-5
12516,5.005561398431499e-5,5.085536817808877e-5
12517,5.056415637363924e-5,5.085536817808877e-5
12518,5.034758368729047e-5,5.085536817808877e-5
12519,5.06116940812309e-5,5.085536817808877e-5
12520,5.06508240912017e-5,5.085536817808877e-5
12633,5.128637762445843e-5,5.085536817808877e-5
12635,5.130659202555538e-5,5.085536817808877e-5
12636,5.114781651395175e-5,5.085536817808877e-5
12637,5.082362811833119e-5,5.085536817808877e-5
12638,5.0385875978237226e-5,5.085536817808877e-5
12639,5.0352855107434705e-5,5.085536817808877e-5
12640,5.051412251021978e-5,5.085536817808877e-5
12641,5.0690153118383306e-5,5.085536817808877e-5
12642,5.071782931327811e-5,5.085536817808877e-5
12643,5.04834439672029e-5,5.085536817808877e-5
12644,5.02894258204652e-5,5.085536817808877e-5
12645,5.0392029735649565e-5,5.085536817808877e-5
12646,5.0211881540857575e-5,5.085536817808877e-5
12647,5.022798364596527e-5,5.085536817808877e-5
12648,5.061160013594662e-5,5.085536817808877e-5
12649,5.0622770777775404e-5,5.085536817808877e-5
12650,5.0664621996041344e-5,5.085536817808877e-5
12651,5.0751014958881745e-5,5.085536817808877e-5
12765,5.130179106981475e-5,5.085536817808877e-5
12767,5.1429024728755425e-5,5.085536817808877e-5
12768,5.1592888000979894e-5,5.085536817808877e-5
12769,5.134781502357871e-5,5.085536817808877e-5
12770,5.0924434011361574e-5,5.085536817808877e-5
12771,5.0841046835860145e-5,5.085536817808877e-5
12772,5.103354610097829e-5,5.085536817808877e-5
12773,5.101983801740892e-5,5.085536817808877e-5
12774,5.086532748351788e-5,5.085536817808877e-5
12775,5.0643967251499276e-5,5.085536817808877e-5
12776,5.050885829650834e-5,5.085536817808877e-5
12777,5.054274142029601e-5,5.085536817808877e-5
12778,5.056585281265277e-5,5.085536817808877e-5
12779,5.034632676333577e-5,5.085536817808877e-5
12780,5.0305131833433303e-05,5.085536817808877e-5
12781,5.055373681352111e-5,5.085536817808877e-5
12782,5.07272000310207e-5,5.085536817808877e-5
12783,5.0917404201069805e-5,5.085536817808877e-5
12895,5.1450866538154366e-5,5.085536817808877e-5
12897,5.160602900922703e-5,5.085536817808877e-5
12899,5.159827619523468e-5,5.085536817808877e-5
12900,5.127058730188742e-5,5.085536817808877e-5
12901,5.0889275219790954e-5,5.085536817808877e-5
12902,5.0660153188025646e-5,5.085536817808877e-5
12903,5.077074273215313e-5,5.085536817808877e-5
12904,5.1015637512409364e-5,5.085536817808877e-5
12905,5.08462189420037e-5,5.085536817808877e-5
12906,5.048663175801913e-5,5.085536817808877e-5
12907,5.0848636949917e-5,5.085536817808877e-5
12908,5.120231440181032e-5,5.085536817808877e-5
12909,5.1315507125929445e-5,5.085536817808877e-5
12910,5.1087869772660064e-5,5.085536817808877e-5
12911,5.0913155311553086e-5,5.085536817808877e-5
12912,5.077569050908272e-5,5.085536817808877e-5
12913,5.080208004508578e-5,5.085536817808877e-5
12914,5.103441396958748e-5,5.085536817808877e-5
13034,5.1627448208209546e-5,5.085536817808877e-5
13036,5.150475985170318e-5,5.085536817808877e-5
13037,5.1455043459548e-5,5.085536817808877e-5
13038,5.116992501403901e-5,5.085536817808877e-5
13039,5.097996569656628e-5,5.085536817808877e-5
13040,5.090809557202325e-5,5.085536817808877e-5
13041,5.1001528114835326e-5,5.085536817808877e-5
13042,5.077208474086953e-5,5.085536817808877e-5
13043,5.0642126523380505e-5,5.085536817808877e-5
13044,5.102342717974512e-5,5.085536817808877e-5
13045,5.132353180734263e-5,5.085536817808877e-5
13046,5.135964641237126e-5,5.085536817808877e-5
13047,5.1232727307205544e-5,5.085536817808877e-5
13048,5.14212381640397e-5,5.085536817808877e-5
13049,5.1214023438562514e-5,5.085536817808877e-5
13050,5.1150955051850155e-5,5.085536817808877e-5
13051,5.097124406235927e-5,5.085536817808877e-5
13168,5.199559248851887e-5,5.085536817808877e-5
13170,5.168985594238609e-5,5.085536817808877e-5
13172,5.177859409005962e-5,5.085536817808877e-5
13173,5.178573523597528e-5,5.085536817808877e-5
13174,5.173031356866467e-5,5.085536817808877e-5
13175,5.154608352989108e-5,5.085536817808877e-5
13176,5.161539355394217e-5,5.085536817808877e-5
13177,5.1594917665555037e-5,5.085536817808877e-5
13178,5.1450801891714025e-5,5.085536817808877e-5
13179,5.1520568354943304e-5,5.085536817808877e-5
13180,5.147904602016779e-5,5.085536817808877e-5
13181,5.117797533988685e-5,5.085536817808877e-5
13182,5.139554891238588e-5,5.085536817808877e-5
13183,5.1612381145965185e-5,5.085536817808877e-5
13184,5.15664902934804e-5,5.085536817808877e-5
13185,5.1563213880778486e-5,5.085536817808877e-5
13186,5.1316246013974364e-5,5.085536817808877e-5
13307,5.181623727797784e-5,5.085536817808877e-5
13309,5.211710463584892e-5,5.085536817808877e-5
13310,5.197058989782364e-5,5.085536817808877e-5
13311,5.188092778509228e-5,5.085536817808877e-5
13312,5.200862396627685e-5,5.085536817808877e-5
13313,5.1895616610413604e-5,5.085536817808877e-5
13314,5.1926169208211804e-5,5.085536817808877e-5
13315,5.1831515966602796e-5,5.085536817808877e-5
13316,5.169326904533619e-5,5.085536817808877e-5
13317,5.161076343861054e-5,5.085536817808877e-5
