event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BEN764,26 October 2022,2022,2,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-) Forest Guards,NA,1,15,NA,204,Western Africa,Benin,Borgou,Kalale,NA,Gbessakperou,10.4207,3.0226,1,Undisclosed Source,Local partner-Other,"Around 26 October 2022 (week of), a group demonstrated and clashed with forest guards in Gbessakperou (Kalale, Borgou). The reasons for the demonstration are not known. On October 28, two people were arrested by the police in connection with that incident.",0,crowd size=no report,1667851742
BEN799,26 October 2022,2022,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Benin),NA,3,Military Forces of Benin (2016-),NA,1,13,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Undisclosed Source,Local partner-Other,"On 26 October 2022, overnight, an unidentified armed group exchanged fire with Beninese soldiers who repelled the attack that targeted the home of the mayor of the village in Kandi (Kandi, Alibori).",0,NA,1670870898
BEN763,25 October 2022,2022,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Benin),NA,3,Military Forces of Benin (2016-),NA,1,13,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Undisclosed Source,Local partner-Other,"On 25 October 2022, overnight, an unidentified armed group attacked the mayor's home in Kandi (Kandi, Alibori) and was repelled by the security forces.",0,NA,1667851742
BEN797,24 October 2022,2022,1,Strategic developments,Strategic developments,Other,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),NA,7,37,NA,204,Western Africa,Benin,Atacora,Kerou,NA,Kerou,10.8258,2.1048,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 24 October 2022, an unidentified armed group demanded closure of schools on pain of carrying out attacks in Adjolin, Kaobagou and Firoula in Kerou (Kerou, Atacora).",0,NA,1670870898
BEN798,24 October 2022,2022,1,Strategic developments,Strategic developments,Other,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),NA,7,37,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 24 October 2022, an unidentified armed group demanded closure of Public Primary School within 3 days under threat of an attack in Kandi (Kandi, Alibori).",0,NA,1670870898
BEN802,24 October 2022,2022,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Benin),NA,3,Police Forces of Benin (2016-) Prison Guards,NA,1,13,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Undisclosed Source,Local partner-Other,"On 24 October 2022, overnight, an unidentified armed group attacked the Kandi Civil Prison in Kandi (Kandi, Alibori). Prison guards repelled this attack by firing warning shots.",0,NA,1670870898
BEN760,23 October 2022,2022,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Benin),NA,3,Police Forces of Benin (2016-) Prison Guards,NA,1,13,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,24h au Benin; Undisclosed Source; Benin Web TV,Local partner-Other,"On 23 October 2022, overnight, an unidentified armed group attacked the prison of Kandi (Kandi, Alibori) and exchanged fire with the prison guards.",0,NA,1667851740
BEN792,23 October 2022,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Benin (2016-),NA,1,Civilians (Burkina Faso),Pastoralists (Burkina Faso); Fulani Ethnic Group (Burkina Faso),7,17,Civilian targeting,204,Western Africa,Benin,Alibori,Banikoara,NA,Derou,11.2929,2.3979,1,Undisclosed Source,Local partner-Other,"On 23 October 2022, police killed a Fulani Burkina Faso national found in possession of 300,000 francs CFA and suspected of being a member of an armed group in Derou (Banikoara, Alibori).",1,NA,1670870898
BEN759,21 October 2022,2022,1,Strategic developments,Strategic developments,Change to group/activity,JNIM: Group for Support of Islam and Muslims,NA,2,NA,NA,0,20,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Petchinga,12.3472,2.8532,1,Undisclosed Source,Local partner-Other,"Movement of forces: On 21 October 2022, overnight, suspected JNIM fighters were seeing in Petchinga (Karimama, Alibori) moving in the direction of Karimama. They were on motorcycles and had guns.",0,NA,1667333307
BEN785,21 October 2022,2022,1,Strategic developments,Strategic developments,Change to group/activity,Birni Lafia Communal Militia (Benin),NA,4,NA,NA,0,40,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Birni Lafia,11.9775,3.2222,1,Undisclosed Source,Local partner-Other,"Change to armed group: On 21 October 2022, Birni Lafia residents created a communal self-defense militia in Birni Lafia (Karimama, Alibori).",0,NA,1670870898
BEN804,21 October 2022,2022,1,Strategic developments,Strategic developments,Other,Unidentified Armed Group (Benin),NA,3,NA,NA,0,30,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,2,Undisclosed Source,Local partner-Other,"Non-violent activity: On 21 October 2022, an unidentified armed group conducted a preaching in Kofouno in Karimama (Karimama, Alibori).",0,NA,1670870898
BEN737,20 October 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Military Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Atacora,Materi,NA,Gouande,10.7862,0.9204,1,Undisclosed Source; 24h au Benin; L'investigateur,Local partner-Other,"On 20 October 2022, overnight, suspected JNIM attacked a military patrol in Gouande (Materi, Atacora), no fatalities were reported.",0,NA,1667333306
BEN786,20 October 2022,2022,1,Strategic developments,Strategic developments,Other,Civilians (Benin),Refugees/IDPs (Benin),7,NA,NA,0,70,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,2,Undisclosed Source,Local partner-Other,"Displacement: On 20 October 2022, schools have been closed and people have left the village in Karimama (Karimama, Alibori).",0,NA,1670870898
BEN791,20 October 2022,2022,1,Strategic developments,Strategic developments,Arrests,Military Forces of Benin (2016-),NA,1,Civilians (Benin),NA,7,17,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,2,Undisclosed Source,Local partner-Other,"On 20 October 2022, Beninese soldiers arrested an unspecified number of individuals for suspicion of being a militant and/or complicity with armed groups in the locality of Diadi near Karimama (Karimama, Alibori).",0,NA,1670870898
BEN790,19 October 2022,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Benin (2016-),NA,1,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,17,Civilian targeting,204,Western Africa,Benin,Atacora,Toucountouna,NA,Kokobou,10.5572,1.4023,1,Undisclosed Source,Local partner-Other,"On 19 October 2022, Beninese soldiers killed a Fulani pastoralist and arrested 7 Fulani men in Kokobou (Toucountouna, Atacora).",1,NA,1670870898
BEN809,19 October 2022,2022,1,Strategic developments,Strategic developments,Other,Military Forces of Benin (2016-),NA,1,Unidentified Armed Group (Benin),NA,3,13,NA,204,Western Africa,Benin,Atacora,Materi,NA,Gouande,10.7862,0.9204,2,Undisclosed Source,Local partner-Other,"Other: On 19 October 2022, Beninese soldiers fired warning shots to repel an unidentified armed group who left Kouffo Bisika, a hamlet in the village of Gouande, bordering Togo (Materi, Atacora).",0,NA,1670870898
BEN852,18 October 2022,2022,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Benin),NA,3,Military Forces of Benin (2016-),NA,1,13,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,Undisclosed Source,Local partner-Other,"On 18 October 2022, an unidentified armed group attacked Beninese soldiers in Karimama (Karimama, Alibori). The attack was repelled by army. There were no fatalities/casualties.",0,NA,1673311012
BEN853,18 October 2022,2022,1,Strategic developments,Strategic developments,Arrests,Military Forces of Benin (2016-),NA,1,Civilians (Benin),NA,7,17,NA,204,Western Africa,Benin,Alibori,Banikoara,NA,Mekrou,11.3597,2.2053,1,Undisclosed Source,Local partner-Other,"On 18 October 2022, Beninese soldiers arrested an unspecified number of individuals for suspicion of being militants in Mekrou (Banikoara, Alibori).",0,NA,1673311012
BEN854,18 October 2022,2022,1,Strategic developments,Strategic developments,Arrests,Police Forces of Benin (2016-),NA,1,Unidentified Armed Group (Benin),NA,3,13,NA,204,Western Africa,Benin,Atacora,Materi,NA,Dassari,10.8114,1.1439,2,Undisclosed Source,Local partner-Other,"On 18 October 2022, police arrested an unspecified number of individuals for suspicion of being a militants in Pouri near Dassari (Materi, Atacora).",0,NA,1673311012
BEN855,18 October 2022,2022,1,Strategic developments,Strategic developments,Arrests,Military Forces of Benin (2016-),NA,1,Civilians (Benin),NA,7,17,NA,204,Western Africa,Benin,Atacora,Materi,NA,Pouri,10.9315,1.0745,1,Undisclosed Source,Local partner-Other,"On 18 October 2022, Beninese soldiers arrested an unspecified number of individuals for suspicion of being militants or collaboration with militants in Pouri (Materi, Atacora).",0,NA,1673311012
BEN736,17 October 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Military Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,24h au Benin; Banouto; Undisclosed Source; L'investigateur,Local partner-Other,"On 17 October 2022, overnight suspected JNIM attacked the city by targeting the city hall. They exchanged fire with the Beninese army before leaving in Karimama (Karimama, Alibori).",0,NA,1667333306
BEN819,17 October 2022,2022,1,Strategic developments,Strategic developments,Other,Civilians (Burkina Faso),Refugees/IDPs (Burkina Faso),7,NA,NA,0,70,NA,204,Western Africa,Benin,Alibori,Banikoara,NA,Keremou,11.3491,2.3243,1,Undisclosed Source,Local partner-Other,"Displacement: On 17 October 2022, movements of Burkinabe refugees through the village of Keremou (Banikoara, Alibori) to Nigeria were observed.",0,NA,1673311012
BEN850,17 October 2022,2022,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),NA,7,37,Civilian targeting,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,Undisclosed Source,Local partner-Other,"On 17 October 2022, an unidentified armed group attempted to kidnap the mayor of Karimama (Karimama, Alibori) and also targeted two other houses in the village. Having failed to find their targets, they left after firing a few shots at the walls of houses.",0,NA,1673311012
BEN851,17 October 2022,2022,1,Strategic developments,Strategic developments,Non-violent transfer of territory,Unidentified Armed Group (Benin),NA,3,Military Forces of Benin (2016-),NA,1,13,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Petchinga,12.3472,2.8532,1,Undisclosed Source,Local partner-Other,"On 17 October 2022, an unidentified armed group have taken control of the village of Petchinga (Karimama, Alibori), conduct preaching and persecute anyone suspected of collaborating with the national army.",0,NA,1673311012
BEN748,16 October 2022,2022,1,Strategic developments,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,NA,2,Police Forces of Benin (2016-) Customs,NA,1,12,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,Banouto; Benin Web TV; Acotonou; L'investigateur,National,"Property destruction: On 16 October 2022, suspected JNIM attacked and burned the custom office of Karimama (Karimama, Alibori).",0,NA,1666650597
BEN755,15 October 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Collines,Bante,NA,Koko,8.3784,1.8434,1,Undisclosed Source,Local partner-Other,"On 15 October 2022, a group beat a suspected robber before taking him to the police in Koko (Bante, Collines).",0,crowd size=no report,1666650603
BEN761,15 October 2022,2022,3,Strategic developments,Strategic developments,Other,Civilians (Benin),Refugees/IDPs (Benin),7,NA,NA,0,70,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Karimama,12.0684,3.1844,1,Undisclosed Source,Local partner-Other,"Displacement: Around 15 October 2022 (month of), because of the attacks of armed groups the inhabitants massively left the town of Karimama (Karimama, Alibori) and are abandoning activities such as schooling and farming.",0,NA,1667333307
BEN747,15 October 2022,2022,1,Strategic developments,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,NA,2,Police Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Birni Lafia,11.9775,3.2222,1,Banouto; Benin Web TV; Undisclosed Source; 24h au Benin; Acotonou; Daabaaru; L'investigateur,Local partner-Other,"Property destruction: On 15 October 2022, overnight suspected JNIM burned the police station of Birni Lafia (Karimama, Alibori). Military reinforcements were sent to the area after the incident.",0,NA,1673039230
BEN756,13 October 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin); Police Forces of Benin (2016-),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Atlantique,Abomey-Calavi,NA,Togba,6.4651,2.3048,1,Benin Web TV; 24h au Benin; L'investigateur,National,"On 13 October 2022, overnight, a group chased three suspected robbers who exchanged fire with the police in Togba (Abomey-Calavi, Atlantique). One of them died.",1,crowd size=no report,1666650597
BEN849,13 October 2022,2022,1,Strategic developments,Strategic developments,Arrests,Military Forces of Benin (2016-),NA,1,Civilians (Benin),NA,7,17,NA,204,Western Africa,Benin,Atacora,Materi,NA,Porga,11.001,0.9908,1,Undisclosed Source,Local partner-Other,"On 13 October 2022, Beninese soldiers arrested an unspecified number of individuals for suspicion of being militants or collaboration with militants in Porga (Materi, Atacora).",0,NA,1673311012
BEN745,12 October 2022,2022,3,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Benin (2016-),NA,1,NA,NA,0,10,NA,204,Western Africa,Benin,Borgou,N-Dali,NA,Sirarou,9.5891,2.6489,1,Undisclosed Source,Local partner-Other,"Movement of forces: Around 12 October 2022 (month of), Beninese army deployed with heavy equipment in Sirarou (N-Dali, Borgou).",0,NA,1666650602
BEN731,12 October 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Police Forces of Benin (2016-) Forest Guards,NA,1,15,NA,204,Western Africa,Benin,Borgou,Kalale,NA,Gbessakperou,10.4207,3.0226,1,24h au Benin; Daabaaru; L'investigateur; Undisclosed Source,Local partner-Other,"On 12 October 2022, a group, armed with knives and clubs, attacked a forest guards patrol in Gbessakperou (Kalale, Borgou). At least 7 people were injured in the fight. The day before, the patrol had asked not to illegally exploit land within the protected forest of Kalale. Two presumed responsible were arrested by police on October 28.",0,crowd size=no report,1670870898
